work_year,job_title,salary_in_usd,experience_level,employment_type,work_setting,company_location
2023,Data Engineer,260000,Mid-level,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,ML Engineer,260000,Senior,Full-time,Remote,Canada
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,Analytics Engineer,260000,Senior,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,AI Developer,260000,Senior,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,ML Engineer,260000,Mid-level,Full-time,In-person,Australia
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,260000,Senior,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,Analytics Engineer,260000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,260000,Senior,Full-time,In-person,United States
2023,Machine Learning Infrastructure Engineer,260000,Senior,Full-time,Remote,United States
2023,Data Engineer,260000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,260000,Mid-level,Full-time,In-person,United States
2023,Data Scientist,260000,Senior,Full-time,In-person,United States
2023,Applied Scientist,260000,Senior,Full-time,In-person,United States
2023,Business Intelligence Specialist,259900,Senior,Full-time,In-person,United States
2023,Data Engineer,259000,Senior,Full-time,In-person,United States
2023,Data Engineer,259000,Senior,Full-time,Remote,United States
2023,Business Intelligence Engineer,259000,Senior,Full-time,In-person,United States
2023,Data Engineer,259000,Senior,Full-time,Remote,United States
2023,Data Engineer,258900,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,258800,Senior,Full-time,In-person,United Kingdom
2023,Machine Learning Engineer,258800,Senior,Full-time,In-person,United Kingdom
2023,Machine Learning Engineer,258800,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,258800,Senior,Full-time,In-person,United Kingdom
2023,Applied Scientist,258800,Senior,Full-time,In-person,United States
2023,Data Scientist,258750,Executive,Full-time,In-person,United States
2023,Data Engineer,258750,Senior,Full-time,Remote,United States
2023,Data Scientist,258750,Executive,Full-time,In-person,United States
2023,Data Scientist,258700,Senior,Full-time,In-person,United States
2023,Data Scientist,258700,Senior,Full-time,In-person,United States
2023,Data Scientist,258700,Senior,Full-time,In-person,United States
2023,Data Scientist,258700,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,258700,Mid-level,Full-time,In-person,United States
2023,Head of Data,258500,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,258384,Senior,Full-time,Remote,United States
2023,Data Scientist,258000,Senior,Full-time,In-person,Canada
2023,Data Scientist,258000,Senior,Full-time,In-person,United States
2023,Data Scientist,258000,Senior,Full-time,In-person,Canada
2023,Data Scientist,258000,Senior,Full-time,In-person,Canada
2023,Data Scientist,258000,Senior,Full-time,In-person,Canada
2023,Data Scientist,258000,Senior,Full-time,In-person,United States
2023,Data Scientist,258000,Senior,Full-time,In-person,United States
2023,AWS Data Architect,258000,Mid-level,Full-time,Remote,United States
2023,Data Scientist,258000,Senior,Full-time,In-person,United States
2023,Data Engineer,258000,Mid-level,Full-time,In-person,United States
2023,Data Engineer,257400,Executive,Full-time,Remote,United States
2023,Research Engineer,257400,Mid-level,Full-time,In-person,United States
2023,Research Engineer,257400,Mid-level,Full-time,In-person,United States
2023,Machine Learning Engineer,257000,Senior,Full-time,In-person,United States
2023,Data Scientist,257000,Senior,Full-time,Remote,United States
2023,Data Scientist,257000,Senior,Full-time,In-person,United States
2023,Data Scientist,256000,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,255360,Senior,Full-time,In-person,United States
2023,Data Engineer,255000,Senior,Full-time,In-person,United States
2023,Data Engineer,255000,Senior,Full-time,In-person,United States
2023,Data Science Manager,255000,Senior,Full-time,In-person,United States
2023,Data Scientist,255000,Senior,Full-time,In-person,United States
2023,Data Engineer,255000,Senior,Full-time,In-person,United States
2023,Data Analytics Manager,254500,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,254000,Senior,Full-time,In-person,United States
2023,Data Engineer,254000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,254000,Senior,Full-time,In-person,United States
2023,Data Engineer,254000,Senior,Full-time,Remote,United States
2023,Data Scientist,254000,Senior,Full-time,In-person,United States
2023,Data Engineer,254000,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,254000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,254000,Senior,Full-time,In-person,United States
2023,Data Engineer,254000,Senior,Full-time,In-person,United States
2023,Data Engineer,254000,Senior,Full-time,In-person,United States
2023,Data Engineer,253792,Senior,Full-time,In-person,United States
2023,Research Scientist,253750,Senior,Full-time,In-person,Spain
2023,Research Scientist,253750,Senior,Full-time,In-person,Spain
2023,Data Scientist,253430,Senior,Full-time,In-person,United States
2023,Data Scientist,253430,Senior,Full-time,In-person,United States
2023,Data Engineer,253200,Senior,Full-time,In-person,United States
2023,Research Engineer,253000,Senior,Full-time,Remote,United States
2023,Data Scientist,253000,Senior,Full-time,Remote,United States
2023,Research Engineer,253000,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,253000,Senior,Full-time,Remote,United States
2023,Research Engineer,253000,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,253000,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,253000,Senior,Full-time,Remote,United States
2023,Applied Scientist,253000,Senior,Full-time,Remote,United States
2023,Data Scientist,253000,Mid-level,Full-time,In-person,United States
2023,Machine Learning Engineer,253000,Senior,Full-time,Remote,United States
2023,Research Scientist,252990,Mid-level,Full-time,Remote,United States
2023,Research Scientist,252990,Entry-level,Full-time,Remote,United States
2023,Applied Scientist,252990,Senior,Full-time,Remote,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,Remote,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Scientist,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Data Engineer,252000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,250944,Senior,Full-time,Remote,United States
2023,Data Scientist,250830,Senior,Full-time,In-person,United States
2023,Research Scientist,250800,Entry-level,Full-time,In-person,United States
2023,Research Scientist,250800,Entry-level,Full-time,In-person,United States
2023,Research Scientist,250800,Entry-level,Full-time,In-person,United States
2023,Machine Learning Engineer,250500,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,250500,Senior,Full-time,In-person,United States
2023,Data Architect,250500,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,250500,Senior,Full-time,In-person,United States
2023,Data Architect,250500,Senior,Full-time,In-person,United States
2023,Director of Data Science,250300,Executive,Full-time,Remote,United States
2023,Data Analyst,250000,Mid-level,Full-time,In-person,United States
2023,Machine Learning Engineer,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Senior,Full-time,Remote,United States
2023,Analytics Engineer,250000,Executive,Full-time,Remote,United States
2023,Data Scientist,250000,Executive,Full-time,Remote,United States
2023,Machine Learning Engineer,250000,Senior,Full-time,In-person,United States
2023,Applied Scientist,250000,Mid-level,Full-time,In-person,United States
2023,Research Scientist,250000,Senior,Full-time,In-person,United States
2023,Research Scientist,250000,Senior,Full-time,In-person,United States
2023,Research Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Strategy Manager,250000,Senior,Full-time,Remote,United States
2023,Research Engineer,250000,Senior,Full-time,Remote,United States
2023,Machine Learning Engineer,250000,Senior,Full-time,Remote,United States
2023,Data Scientist,250000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,250000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,250000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,250000,Senior,Full-time,In-person,United States
2023,Research Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Mid-level,Full-time,In-person,United States
2023,Data Engineer,250000,Senior,Full-time,Remote,United States
2023,Machine Learning Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Executive,Full-time,Remote,United States
2023,Applied Scientist,250000,Mid-level,Full-time,In-person,United States
2023,Data Engineer,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Senior,Full-time,Remote,United States
2023,Research Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Scientist,250000,Mid-level,Full-time,In-person,United States
2023,Data Engineer,250000,Mid-level,Full-time,In-person,United States
2023,Data Engineer,250000,Mid-level,Full-time,In-person,United States
2023,Data Analyst,250000,Mid-level,Full-time,Remote,United States
2023,Data Engineer,250000,Senior,Full-time,In-person,United States
2023,Data Analyst,250000,Mid-level,Full-time,In-person,United States
2023,Data Analyst,250000,Senior,Full-time,Remote,United States
2023,Data Lead,250000,Executive,Full-time,In-person,United States
2023,Machine Learning Engineer,250000,Mid-level,Full-time,In-person,United States
2023,Research Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Mid-level,Full-time,In-person,United States
2023,Research Engineer,250000,Senior,Full-time,In-person,United States
2023,Machine Learning Engineer,250000,Mid-level,Full-time,In-person,United States
2023,Data Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Senior,Full-time,Remote,United States
2023,Data Engineer,250000,Executive,Full-time,In-person,United States
2023,Data Scientist,250000,Senior,Full-time,In-person,United States
2023,Data Engineer,250000,Mid-level,Full-time,In-person,United States
2023,Data Scientist,249600,Executive,Full-time,Remote,United States
2023,Director of Data Science,249300,Executive,Full-time,In-person,United States
2023,Applied Scientist,249300,Mid-level,Full-time,In-person,United States
2023,Director of Data Science,249300,Executive,Full-time,In-person,United States
2023,Applied Scientist,248100,Senior,Full-time,In-person,United States
2023,Research Scientist,248100,Senior,Full-time,In-person,United States
2023,Research Scientist,248100,Senior,Full-time,In-person,United States
2023,Research Scientist,248100,Senior,Full-time,In-person,United States
2023,Research Scientist,248100,Senior,Full-time,In-person,United States
