work_year,job_title,salary_in_usd,experience_level,employment_type,work_setting,company_location
2022,Principal Data Analyst,75000,Mid-level,Full-time,Remote,Canada
2022,Data Analyst,75000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,75000,Senior,Full-time,In-person,United States
2022,Data Scientist,74540,Entry-level,Full-time,In-person,United States
2022,Data Engineer,73880,Mid-level,Full-time,Remote,United Kingdom
2022,Data Engineer,73880,Mid-level,Full-time,In-person,United Kingdom
2022,Analytics Engineer,73880,Mid-level,Full-time,In-person,United Kingdom
2022,Data Engineer,73880,Mid-level,Full-time,In-person,United Kingdom
2022,Data Engineer,73880,Mid-level,Full-time,Remote,United Kingdom
2022,Data Engineer,73880,Mid-level,Full-time,Remote,United Kingdom
2022,Data Engineer,73880,Senior,Full-time,In-person,United Kingdom
2022,Data Scientist,73742,Entry-level,Full-time,Remote,Canada
2022,Data Engineer,73546,Mid-level,Full-time,Remote,Spain
2022,Data Engineer,73546,Senior,Full-time,In-person,Spain
2022,Data Engineer,73546,Mid-level,Full-time,Remote,Greece
2022,Data Scientist,73546,Mid-level,Full-time,Hybrid,Netherlands
2022,Data Engineer,73546,Mid-level,Full-time,Remote,Spain
2022,Data Engineer,73546,Senior,Full-time,In-person,Portugal
2022,Data Scientist,73546,Mid-level,Full-time,Remote,Germany
2022,Data Engineer,73546,Mid-level,Full-time,Remote,Greece
2022,Machine Learning Engineer,73546,Senior,Full-time,Remote,France
2022,Data Scientist,73000,Entry-level,Full-time,In-person,United States
2022,Data Engineer,70500,Senior,Full-time,In-person,United States
2022,Data Analyst,70186,Senior,Full-time,In-person,United Kingdom
2022,Data Science Consultant,70186,Mid-level,Full-time,In-person,United Kingdom
2022,Data Specialist,70000,Senior,Full-time,Remote,United States
2022,Data Analyst,70000,Senior,Full-time,In-person,United States
2022,Data Specialist,70000,Senior,Full-time,In-person,United States
2022,Data Engineer,70000,Mid-level,Full-time,In-person,United States
2022,Data Specialist,70000,Senior,Full-time,In-person,United States
2022,Data Analyst,70000,Senior,Full-time,In-person,United States
2022,Data Scientist,70000,Senior,Full-time,In-person,United States
2022,Data Operations Engineer,70000,Senior,Full-time,In-person,United States
2022,Data Engineer,70000,Senior,Full-time,In-person,United States
2022,Lead Machine Learning Engineer,69344,Senior,Full-time,Remote,Portugal
2022,Business Data Analyst,69133,Mid-level,Full-time,Hybrid,Canada
2022,Data Analyst,69000,Senior,Full-time,Remote,United States
2022,Data Analyst,68400,Senior,Full-time,Remote,United States
2022,Machine Learning Engineer,68293,Senior,Full-time,Remote,Ireland
2022,Data Management Specialist,68293,Senior,Full-time,In-person,Italy
2022,Data Engineer,68293,Senior,Full-time,In-person,Spain
2022,Data Engineer,68293,Senior,Full-time,In-person,Spain
2022,Data Engineer,68293,Senior,Full-time,In-person,Spain
2022,Data Engineer,67723,Mid-level,Full-time,Remote,United Kingdom
2022,Data Scientist,67723,Mid-level,Full-time,In-person,United Kingdom
2022,Data Engineer,67723,Mid-level,Full-time,Remote,United Kingdom
2022,Data Engineer,67723,Mid-level,Full-time,Remote,United Kingdom
2022,Data Scientist,67723,Mid-level,Full-time,In-person,United Kingdom
2022,Data Scientist,67597,Mid-level,Full-time,Remote,Canada
2022,Data Analyst,67000,Entry-level,Full-time,In-person,Canada
2022,Machine Learning Research Engineer,66192,Entry-level,Full-time,Hybrid,Germany
2022,Data Analyst,66100,Mid-level,Full-time,Remote,United States
2022,Data Architect,66000,Senior,Full-time,Remote,United States
2022,Data Operations Analyst,66000,Senior,Full-time,Remote,United States
2022,Data Engineer,65666,Mid-level,Full-time,Hybrid,Germany
2022,Data Analyst,65257,Mid-level,Full-time,Hybrid,Singapore
2022,Data Engineer,65141,Mid-level,Full-time,Remote,France
2022,Data Engineer,65000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,65000,Entry-level,Full-time,In-person,United States
2022,Data Analyst,65000,Mid-level,Full-time,In-person,United States
2022,Machine Learning Engineer,65000,Senior,Full-time,Remote,United Arab Emirates
2022,Data Analyst,65000,Mid-level,Full-time,Remote,United States
2022,Data Analyst,65000,Mid-level,Full-time,In-person,Canada
2022,Data Engineer,65000,Entry-level,Full-time,Remote,United States
2022,Data Analyst,65000,Senior,Full-time,Remote,United States
2022,Data Scientist,64090,Mid-level,Full-time,In-person,Germany
2022,Data Analyst,64000,Entry-level,Full-time,Remote,United States
2022,Data Engineer,63900,Mid-level,Full-time,In-person,United States
2022,Data Engineer,63040,Mid-level,Full-time,Remote,Spain
2022,Data Scientist,63040,Mid-level,Full-time,Remote,France
2022,Data Engineer,63040,Senior,Full-time,In-person,Portugal
2022,Machine Learning Engineer,63040,Senior,Full-time,Hybrid,Finland
2022,Data Engineer,63040,Mid-level,Full-time,Remote,Greece
2022,Data Architect,63000,Senior,Full-time,In-person,United States
2022,ETL Developer,63000,Senior,Full-time,Remote,United States
2022,Data Engineer,63000,Senior,Full-time,Remote,United States
2022,ETL Developer,63000,Senior,Full-time,In-person,United States
2022,Data Engineer,63000,Senior,Full-time,In-person,United States
2022,Data Engineer,63000,Senior,Full-time,Remote,United States
2022,Data Engineer,63000,Senior,Full-time,In-person,United States
2022,Data Architect,63000,Senior,Full-time,In-person,United States
2022,Data Engineer,63000,Senior,Full-time,In-person,United States
2022,ETL Developer,63000,Senior,Full-time,Remote,United States
2022,Analytics Engineer,63000,Senior,Full-time,In-person,United States
2022,Analytics Engineer,63000,Senior,Full-time,In-person,United States
2022,Data Engineer,63000,Senior,Full-time,In-person,United States
2022,Data Engineer,63000,Senior,Full-time,Remote,United States
2022,Data Analyst,62000,Mid-level,Full-time,In-person,United States
2022,Research Scientist,61989,Mid-level,Full-time,In-person,Austria
2022,Data Engineer,61566,Entry-level,Full-time,Remote,United Kingdom
2022,Data Engineer,61566,Senior,Full-time,Remote,United Kingdom
2022,Data Analyst,61566,Senior,Full-time,In-person,United Kingdom
2022,Data Engineer,61566,Mid-level,Full-time,In-person,United Kingdom
2022,Lead Data Scientist,61566,Mid-level,Full-time,Hybrid,United Kingdom
2022,Data Engineer,61566,Senior,Full-time,In-person,United Kingdom
2022,Data Analyst,61566,Mid-level,Full-time,In-person,United Kingdom
2022,Data Scientist,61566,Mid-level,Full-time,In-person,United Kingdom
2022,Data Analyst,61300,Senior,Full-time,Remote,Canada
2022,Data Analyst,61300,Senior,Full-time,Remote,Canada
2022,Data Scientist,60938,Mid-level,Full-time,Remote,Germany
2022,BI Data Analyst,60938,Entry-level,Full-time,In-person,Germany
2022,Data Scientist,60938,Mid-level,Full-time,In-person,Germany
2022,Data Science Engineer,60000,Senior,Full-time,Remote,Mexico
2022,Data Operations Engineer,60000,Mid-level,Full-time,Remote,United States
2022,NLP Engineer,60000,Mid-level,Contract,Remote,United States
2022,Data Operations Engineer,60000,Mid-level,Full-time,Remote,United States
2022,Data Analyst,60000,Mid-level,Full-time,Remote,United States
2022,Data Analyst,60000,Mid-level,Full-time,Remote,United States
2022,Data Analyst,60000,Senior,Full-time,Remote,United States
2022,Data Operations Engineer,60000,Mid-level,Full-time,Remote,United States
2022,Data Engineer,59888,Entry-level,Full-time,Remote,Netherlands
2022,Machine Learning Engineer,59888,Senior,Full-time,Remote,Netherlands
2022,Computer Vision Engineer,58837,Mid-level,Full-time,Remote,France
2022,Data Analyst,58000,Mid-level,Full-time,In-person,United States
2022,Data Analyst,58000,Mid-level,Full-time,In-person,United States
2022,Data Scientist,57872,Mid-level,Full-time,Hybrid,United Kingdom
2022,Director of Data Science,57786,Senior,Full-time,Hybrid,France
2022,BI Data Analyst,57000,Entry-level,Full-time,Remote,United States
2022,Machine Learning Engineer,56536,Entry-level,Full-time,Remote,Switzerland
2022,Machine Learning Infrastructure Engineer,55685,Mid-level,Full-time,Hybrid,Portugal
2022,Data Engineer,55475,Entry-level,Full-time,Remote,Germany
2022,Machine Learning Engineer,55410,Entry-level,Full-time,Remote,United Kingdom
2022,Data Engineer,55410,Mid-level,Full-time,Remote,United Kingdom
2022,Data Analyst,55410,Mid-level,Full-time,In-person,United Kingdom
2022,Data Scientist,55410,Mid-level,Full-time,Remote,United Kingdom
2022,Data Analyst,55000,Entry-level,Full-time,Remote,United States
2022,Data Analyst,55000,Senior,Full-time,Remote,United States
2022,Data Analyst,55000,Entry-level,Full-time,In-person,United States
2022,Data Scientist,55000,Senior,Full-time,Remote,United States
2022,Data Scientist,54634,Mid-level,Full-time,Remote,Netherlands
2022,Data Scientist,54000,Mid-level,Full-time,Remote,Brazil
2022,Data Engineer,54000,Senior,Full-time,In-person,United States
2022,Analytics Engineer,54000,Mid-level,Full-time,In-person,United States
2022,BI Data Analyst,53368,Mid-level,Full-time,Remote,Australia
2022,Data Engineer,52533,Mid-level,Part-time,Hybrid,Germany
2022,ETL Developer,52533,Mid-level,Full-time,In-person,Greece
2022,Data Scientist,52533,Mid-level,Full-time,Remote,France
2022,Data Scientist,52533,Mid-level,Full-time,Remote,France
2022,ETL Developer,52533,Mid-level,Full-time,In-person,Greece
2022,Data Analyst,52500,Senior,Full-time,In-person,United States
2022,Data Analyst,52500,Mid-level,Full-time,In-person,United States
2022,Data Scientist,52008,Entry-level,Full-time,Hybrid,Belgium
2022,Data Analyst,52000,Entry-level,Full-time,In-person,Canada
2022,Data Science Consultant,51716,Mid-level,Full-time,In-person,United Kingdom
2022,Data Scientist,51081,Entry-level,Full-time,Remote,Canada
2022,Data Scientist,51000,Senior,Full-time,Remote,United States
2022,Data Analyst,50432,Senior,Full-time,In-person,Spain
2022,Data Analyst,50432,Senior,Full-time,In-person,Spain
2022,BI Data Analyst,50432,Mid-level,Full-time,Remote,Germany
2022,Data Analyst,50432,Senior,Full-time,In-person,Spain
2022,Data Analyst,50432,Senior,Full-time,In-person,Spain
2022,Applied Data Scientist,50000,Entry-level,Full-time,Hybrid,Austria
2022,Data Scientist,50000,Entry-level,Full-time,Hybrid,Germany
2022,AI Scientist,50000,Entry-level,Full-time,Remote,United States
2022,Data Analyst,50000,Entry-level,Full-time,Hybrid,United States
2022,Data Analytics Consultant,50000,Entry-level,Freelance,Remote,United States
2022,Data Scientist,50000,Senior,Full-time,Remote,United States
2022,Data Scientist,50000,Senior,Full-time,Remote,United States
2022,Data Analyst,50000,Entry-level,Full-time,Hybrid,United States
2022,Data Engineer,50000,Senior,Full-time,Remote,United States
2022,Data Analyst,50000,Mid-level,Full-time,Remote,United States
2022,Business Data Analyst,50000,Entry-level,Full-time,Remote,American Samoa
2022,Data Analyst,50000,Entry-level,Full-time,Remote,Argentina
2022,Deep Learning Engineer,49253,Mid-level,Full-time,Remote,United Kingdom
2022,Data Engineer,49253,Mid-level,Full-time,In-person,United Kingdom
2022,Data Engineer,49253,Entry-level,Full-time,Remote,United Kingdom
2022,Data Analyst,49253,Mid-level,Full-time,Remote,United Kingdom
2022,Data Engineer,49253,Entry-level,Full-time,Remote,United Kingdom
2022,BI Analyst,48000,Mid-level,Full-time,Remote,Brazil
2022,Business Data Analyst,48000,Entry-level,Full-time,Hybrid,United States
2022,Analytics Engineer,48000,Senior,Full-time,Remote,United States
2022,Data Analyst,48000,Entry-level,Full-time,In-person,United States
2022,Analytics Engineer,48000,Mid-level,Full-time,Remote,Brazil
2022,Data Scientist,48000,Mid-level,Full-time,Remote,United States
2022,Data Scientist,47280,Senior,Full-time,In-person,Spain
2022,Data Scientist,47280,Senior,Full-time,In-person,Spain
2022,Data Scientist,47280,Senior,Full-time,In-person,Spain
2022,Data Scientist,47280,Senior,Full-time,In-person,Spain
2022,Data Engineer,47280,Mid-level,Full-time,Remote,Greece
2022,Data Scientist,47280,Senior,Full-time,In-person,Spain
2022,Data Scientist,47280,Senior,Full-time,In-person,Spain
2022,Data Scientist,47280,Senior,Full-time,In-person,Spain
2022,Data Engineer,47280,Mid-level,Full-time,Remote,Spain
2022,Data Analyst,46000,Entry-level,Full-time,Remote,United States
2022,Data Manager,45600,Entry-level,Full-time,Remote,United States
2022,BI Data Analyst,45050,Mid-level,Full-time,Hybrid,Australia
2022,NLP Engineer,44365,Mid-level,Full-time,Remote,Poland
2022,Data Scientist,43096,Mid-level,Full-time,In-person,United Kingdom
2022,Data Engineer,43096,Entry-level,Full-time,Remote,United Kingdom
2022,Data Analyst,43096,Mid-level,Full-time,In-person,United Kingdom
2022,Data Engineer,43096,Senior,Full-time,Remote,United Kingdom
2022,Data Analyst,42026,Mid-level,Full-time,Remote,Spain
2022,Data Analyst,42026,Mid-level,Full-time,Remote,Greece
2022,Data Engineer,42026,Senior,Full-time,In-person,Portugal
2022,Data Engineer,42026,Senior,Full-time,In-person,Spain
2022,Data Engineer,42000,Mid-level,Full-time,Remote,Brazil
2022,AI Programmer,40000,Entry-level,Full-time,Remote,Australia
2022,Machine Learning Developer,40000,Entry-level,Full-time,Remote,Australia
2022,Applied Data Scientist,40000,Entry-level,Full-time,Remote,Pakistan
2022,Data Scientist,40000,Entry-level,Full-time,Remote,Malaysia
2022,Data Analyst,39925,Senior,Full-time,In-person,Spain
2022,Data Scientist,39925,Entry-level,Full-time,Hybrid,France
2022,Data Scientist,38000,Senior,Full-time,Remote,United States
2022,Data Scientist,38000,Senior,Full-time,Remote,United States
2022,Data Scientist,38000,Senior,Full-time,Remote,United States
2022,Data Scientist,37824,Senior,Full-time,In-person,Spain
2022,Data Scientist,37824,Senior,Full-time,In-person,Spain
2022,Data Scientist,37824,Senior,Full-time,In-person,Spain
2022,Data Scientist,37824,Senior,Full-time,In-person,Spain
2022,Data Scientist,37824,Senior,Full-time,In-person,Spain
2022,Data Scientist,37824,Senior,Full-time,In-person,Spain
2022,Data Scientist,37824,Senior,Full-time,In-person,Spain
2022,AI Research Engineer,36940,Entry-level,Full-time,Remote,United Kingdom
2022,Data Analyst,36940,Mid-level,Full-time,Remote,United Kingdom
2022,Data Scientist,36940,Mid-level,Full-time,In-person,United Kingdom
2022,Data Engineer,36773,Senior,Full-time,In-person,Spain
2022,Data Analyst,36773,Senior,Full-time,In-person,Spain
2022,Data Engineer,36773,Senior,Full-time,In-person,Spain
2022,Data Analyst,36773,Senior,Full-time,In-person,Spain
2022,Data Engineer,36773,Senior,Full-time,In-person,Spain
2022,Data Engineer,36773,Senior,Full-time,In-person,Portugal
2022,Data Analyst,36773,Senior,Full-time,In-person,Spain
2022,Machine Learning Engineer,35093,Entry-level,Full-time,Remote,United Kingdom
2022,Machine Learning Scientist,34672,Entry-level,Full-time,Remote,Germany
2022,Data Analyst,34320,Entry-level,Part-time,Remote,United States
2022,Data Scientist,33609,Mid-level,Full-time,Remote,Poland
2022,Data Scientist,33246,Entry-level,Full-time,Hybrid,United Kingdom
2022,Machine Learning Developer,33000,Entry-level,Full-time,Remote,Germany
2022,AI Scientist,31520,Entry-level,Full-time,Remote,Spain
2022,Data Analyst,31520,Mid-level,Full-time,Remote,Spain
2022,Data Scientist,31520,Entry-level,Full-time,Hybrid,Spain
2022,Head of Data,31520,Mid-level,Full-time,Remote,Estonia
2022,Data Analyst,31520,Mid-level,Full-time,Remote,Greece
2022,Applied Machine Learning Scientist,30469,Entry-level,Contract,Remote,Czech Republic
2022,Data Scientist,30000,Mid-level,Full-time,Remote,Mexico
2022,Machine Learning Engineer,30000,Entry-level,Full-time,Remote,United Kingdom
2022,Lead Data Scientist,29944,Senior,Full-time,Hybrid,Portugal
2022,Data Analyst,28368,Entry-level,Full-time,Hybrid,France
2022,Data Science Consultant,27317,Entry-level,Full-time,Hybrid,Spain
2022,Data Analyst,25216,Entry-level,Part-time,Remote,United States
2022,Data Engineer,25000,Senior,Full-time,Remote,United States
2022,Data Scientist,25000,Mid-level,Full-time,Hybrid,Turkey
2022,Data Science Consultant,24165,Entry-level,Full-time,Hybrid,Italy
2022,Data Engineer,24000,Mid-level,Full-time,In-person,United States
2022,Data Engineer,24000,Mid-level,Full-time,In-person,United States
2022,Research Scientist,23000,Mid-level,Full-time,Remote,India
2022,Machine Learning Scientist,22800,Mid-level,Full-time,Remote,Egypt
2022,ML Engineer,21013,Entry-level,Full-time,Remote,Portugal
2022,Data Analyst,20000,Entry-level,Full-time,Hybrid,United States
2022,Data Analytics Engineer,20000,Entry-level,Full-time,In-person,Pakistan
2022,Data Analyst,20000,Mid-level,Full-time,Remote,Greece
2022,Research Engineer,16455,Entry-level,Full-time,Remote,Russia
2022,Business Intelligence Developer,15000,Mid-level,Full-time,Remote,Ghana
2022,Data Analyst,15000,Entry-level,Full-time,In-person,Indonesia
